Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
0.09958217270194986,0.0,0.0,0.6721311475409837,0.42901508429458746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.75,0.33333333333333326,0.8550724637681171,0.8305084745762699,0.0,0.0,0.8181818181818181,0.8,0.5258620689655172,0.0,0.0,1.0,0.0,0.0,0.0,0.4,0.46379781420765026,0.0,0.0,0.48286802030456843,0.6844059405940595,0.0,0.0,0.0,0.0,0.5763411279229711,0.0,0.0,0.4647218453188602,1.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.40000000000000013,0.0,0.0,0.0,0.0,0.8550724637681171,0.5,0.6666666666666666,0.6396895787139689,0.0,0.0,0.0,0.37994722955145116,0.21323529411764705,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.75,0.0,0.0,0.5438675022381378
0.10236768802228412,0.6666666666666667,0.0,0.5245901639344264,0.3553682342502219,0.0,0.0,0.0,0.0,0.25,0.0,0.15789473684210525,0.0,0.0,0.0,0.7142857142857142,0.75,0.33333333333333326,0.8840579710144922,0.8644067796610173,0.0,0.0,0.8181818181818181,0.8,0.5172413793103449,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5291878172588832,0.30940594059405946,0.0,0.0,0.0,0.0,0.1519944979367263,0.9999999999999999,0.0,0.8270013568521031,0.0,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.8,0.0,0.5,0.0,0.5,0.8840579710144922,0.0,0.6666666666666666,0.4811529933481153,0.0,0.0,0.0,0.37994722955145116,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,1.0,0.0,0.0,0.6266786034019696
0.10306406685236769,0.0,0.0,0.42622950819672134,0.17746228926353147,0.0,1.0,0.0,0.0,1.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.2857142857142857,0.75,0.33333333333333326,0.9275362318840585,0.9322033898305051,0.0,0.0,0.8181818181818181,0.8,0.3448275862068966,1.0,0.0,1.0,0.0,0.0,1.0,0.4,0.4644808743169399,0.0,0.0,0.22208121827411165,0.43069306930693074,0.0,0.0,0.0,0.0,0.2867950481430536,0.0,0.0,0.17910447761194037,1.0,0.0,0.0,0.0,0.6666666666666667,0.0,0.0,0.40000000000000013,0.0,0.0,0.0,0.0,0.5797101449275353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.5,0.0,0.0,0.2618621307072515
0.10584958217270195,0.6666666666666667,0.0,0.5245901639344264,0.8254658385093168,0.0,0.0,0.0,0.0,0.25,0.0,0.47368421052631576,0.0,0.0,0.0,0.7142857142857142,0.5,0.33333333333333326,0.4492753623188399,0.3559322033898269,0.0,0.0,0.2727272727272727,0.10000000000000009,0.7241379310344828,1.0,0.0,0.5,1.0,0.0,1.0,0.8,0.28415300546448086,0.0,0.0,0.22779187817258878,0.27289603960396036,0.0,0.5,0.0,0.0,0.29848693259972486,0.7784535186794092,0.0,0.7985074626865671,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.8,0.0,0.5,0.0,0.0,0.4492753623188399,0.5,0.6666666666666666,0.5487804878048781,0.0,0.0,0.0,0.0,0.4852941176470588,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.0,0.48119964189794084
0.11142061281337047,0.0,0.0,0.5245901639344264,0.49866903283052355,0.0,0.0,0.0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.2857142857142857,0.5,0.6666666666666667,0.6376811594202891,0.5762711864406782,0.0,0.0,0.5454545454545455,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.2,0.45081967213114754,0.0,0.0,0.3312182741116751,0.5247524752475248,0.0,1.0,0.0,0.0,0.391334250343879,0.0,0.0,0.2822252374491181,0.0,0.0,1.0,0.0,0.6666666666666667,0.0,1.0,0.40000000000000013,0.0,0.0,0.0,0.0,0.6376811594202891,1.0,0.6666666666666666,0.5720620842572062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.5,0.0,0.0,0.3581020590868397
0.11350974930362116,0.4166666666666667,0.0,0.29508196721311475,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.631578947368421,0.0,0.0,0.0,0.14285714285714285,0.0,0.6666666666666667,0.23188405797101552,0.10169491525423524,0.0,0.0,0.4545454545454546,0.30000000000000004,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5279187817258882,0.3081683168316832,0.0,0.0,0.0,0.0,0.15061898211829433,0.0,0.0,0.04477611940298509,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5797101449275353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.25,0.0,0.0,0.09265890778871977
0.116991643454039,0.6666666666666667,0.0,0.4098360655737705,0.24347826086956526,0.0,0.0,0.0,0.0,1.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.7142857142857142,0.75,0.33333333333333326,0.9275362318840585,0.9152542372881314,0.0,0.0,0.8181818181818181,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5012690355329948,0.2821782178217822,0.0,0.0,0.0,0.0,0.12173314993122425,0.7645525629887054,0.0,0.6132971506105835,0.0,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.9275362318840585,0.0,0.6666666666666666,0.4878048780487805,0.0,0.0,0.0,0.2638522427440633,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,0.25,0.0,0.0,0.4521038495971351
0.1469359331476323,0.0,0.0,0.7540983606557379,0.4365572315882875,0.0,1.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.2857142857142857,0.5,0.33333333333333326,1.0,1.0,0.0,0.0,0.8181818181818181,0.8,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.4,0.02459016393442623,0.0,0.0,0.714467005076142,0.5123762376237624,0.0,0.0,0.0,0.0,0.3775790921595598,0.0,0.0,0.26865671641791045,0.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.40000000000000013,0.0,0.0,0.0,0.0,1.0,0.5,0.6666666666666666,0.5099778270509978,0.0,0.0,0.0,0.2638522427440633,0.16176470588235295,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,1.0,0.0,0.0,0.46329453894359884
0.15041782729805014,0.0,0.0,0.459016393442623,0.26175687666370895,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.75,0.33333333333333326,0.9275362318840585,0.9152542372881314,0.0,0.0,0.8181818181818181,0.8,0.764367816091954,0.0,0.0,1.0,0.0,0.0,0.5,0.4,0.6461748633879781,0.0,0.0,0.2791878172588832,0.650990099009901,0.0,0.0,0.0,0.0,0.5316368638239339,0.0,0.0,0.4206241519674355,1.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9275362318840585,1.0,0.6666666666666666,0.5365853658536586,0.0,0.0,0.0,0.36675461741424803,0.7205882352941176,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.5,0.0,0.0,0.5707251566696508
0.17270194986072424,0.6666666666666667,0.0,0.5737704918032787,0.5161490683229815,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7142857142857142,0.75,0.33333333333333326,0.913043478260871,0.8983050847457577,0.0,0.0,0.8181818181818181,0.8,0.29022988505747127,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5012690355329948,0.2821782178217822,0.0,0.0,0.0,0.0,0.12173314993122425,0.7193744569939183,0.0,0.5780189959294437,0.0,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.913043478260871,0.5,0.6666666666666666,0.5543237250554324,0.0,0.0,0.0,0.37994722955145116,0.5,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,0.25,0.0,0.0,0.43643688451208595
0.1754874651810585,0.6666666666666667,0.0,0.459016393442623,0.2543034605146407,0.0,0.0,0.0,0.0,1.0,0.0,0.7894736842105263,0.0,0.0,0.0,0.7142857142857142,0.5,0.33333333333333326,0.9275362318840585,0.9152542372881314,0.0,0.0,0.8181818181818181,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.47461928934010145,0.2561881188118812,0.0,0.0,0.0,0.0,0.09284731774415406,0.731537793223284,0.0,0.559023066485753,0.0,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.40000000000000013,0.0,0.0,0.0,0.0,0.9275362318840585,0.5,0.6666666666666666,0.5764966740576497,0.0,0.0,0.0,0.36411609498680736,0.33088235294117646,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.5,0.0,0.0,0.4051029543419874
0.1894150417827298,0.6666666666666667,0.0,0.9016393442622952,0.5558118899733806,0.0,0.0,0.0,0.0,0.25,0.0,0.5263157894736843,0.0,0.0,0.0,0.7142857142857142,1.0,0.9999999999999998,0.8550724637681171,0.9661016949152526,0.0,0.0,0.8181818181818181,0.8,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.35792349726775957,0.0,0.0,0.36675126903553296,0.4752475247524752,0.0,0.0,0.0,0.0,0.3445667125171939,0.9609035621198957,0.0,0.9864314789687925,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.8550724637681171,0.0,1.0,0.7439024390243902,0.0,0.0,0.0,0.34828496042216356,0.41911764705882354,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.9288272157564905
0.19080779944289694,0.0,0.0,0.639344262295082,0.24968944099378887,0.0,1.0,0.0,0.0,0.0,0.0,0.31578947368421056,0.0,0.0,0.0,0.2857142857142857,0.25,0.9999999999999998,0.608695652173914,0.5423728813559308,0.0,0.0,0.2727272727272727,0.20000000000000007,0.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.3729508196721312,0.0,0.0,0.1395939086294416,0.26732673267326734,0.0,1.0,0.0,0.0,0.10522696011004123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.608695652173914,1.0,0.3333333333333333,0.2926829268292683,0.0,0.0,0.0,0.44327176781002636,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.25,0.0,0.0,0.1880035810205909
0.1998607242339833,0.0,0.0,0.5245901639344264,0.23291925465838514,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.2857142857142857,0.0,0.0,0.4492753623188399,0.3559322033898269,0.0,0.0,0.2727272727272727,0.10000000000000009,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.2,0.41939890710382516,0.0,0.0,0.12309644670050761,0.29331683168316836,0.0,1.0,0.0,0.0,0.13411279229711143,0.0,0.0,0.028493894165535938,0.0,0.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.19999999999999996,0.0,0.0,0.0,0.0,0.5797101449275353,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,0.0,0.0,0.0,0.024619516562220223
0.21239554317548748,0.0,0.0,0.7049180327868854,0.4335403726708075,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,1.0,0.33333333333333326,0.9275362318840585,0.9322033898305051,0.0,0.0,0.18181818181818188,0.0,0.7068965517241379,0.0,0.0,1.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.30837563451776645,1.0,0.0,0.0,0.0,0.0,0.9195323246217333,0.0,0.0,0.8032564450474897,1.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.9275362318840585,0.0,1.0,0.9844789356984479,0.0,0.0,0.0,0.44327176781002636,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.25,0.0,0.0,1.0
0.21448467966573817,0.16666666666666669,0.0,0.5245901639344264,0.6070984915705413,0.0,0.0,0.0,0.0,1.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.2857142857142857,0.0,0.33333333333333326,0.0,0.0,0.0,0.0,0.8181818181818181,0.8,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.2,0.17896174863387979,0.0,0.0,0.34835025380710655,0.29517326732673266,0.0,0.0,0.0,0.0,0.13617606602475923,0.0,0.0,0.030529172320217124,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.304347826086957,1.0,0.6666666666666666,0.5975609756097561,0.0,0.0,0.0,0.41688654353562005,0.0,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,0.75,0.0,0.0,0.0
0.21935933147632314,0.6666666666666667,0.0,0.5573770491803278,0.20363797692990238,0.0,0.0,0.0,0.0,1.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.7142857142857142,0.75,0.33333333333333326,0.9275362318840585,0.9322033898305051,0.0,0.0,0.8181818181818181,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4,0.29030054644808745,0.0,0.0,0.1529187817258883,0.20544554455445546,0.0,0.0,0.0,0.0,0.03645116918844565,0.6220677671589921,0.0,0.417910447761194,1.0,0.0,1.0,1.0,0.6666666666666667,0.0,0.0,0.40000000000000013,0.0,0.5,0.0,0.0,0.9275362318840585,0.0,0.6666666666666666,0.4789356984478936,0.0,0.0,0.0,0.2638522427440633,0.375,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.4744852282900627
0.23050139275766018,0.0,0.0,0.5409836065573772,0.23744454303460516,0.0,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.2857142857142857,0.25,0.6666666666666667,0.2608695652173907,0.7118644067796609,0.0,0.0,0.9090909090909092,0.9000000000000001,0.0,1.0,0.0,0.5,1.0,0.0,1.0,0.8,0.5778688524590164,0.0,0.0,0.1015228426395939,0.4158415841584159,0.0,0.25,0.0,0.0,0.2702888583218707,0.0,0.0,0.16282225237449122,1.0,0.0,0.0,0.0,0.6666666666666667,0.0,1.0,0.40000000000000013,0.0,0.0,0.0,0.0,0.2608695652173907,0.5,0.3333333333333333,0.34146341463414637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,0.25,0.0,0.0,0.2529095792300805
0.23676880222841226,0.6666666666666667,0.0,0.7868852459016393,0.7711623779946761,0.0,1.0,0.0,0.0,1.0,0.0,0.9473684210526316,0.0,0.0,0.0,0.7142857142857142,1.0,0.33333333333333326,0.8985507246376798,0.8813559322033839,0.0,0.0,0.8181818181818181,0.8,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5818527918781725,0.3607673267326733,0.0,0.0,0.0,0.0,0.22696011004126543,0.7949609035621199,0.0,0.7408412483039348,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8985507246376798,0.0,0.6666666666666666,0.4778270509977827,0.0,0.0,0.0,0.35620052770448546,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,1.0,0.0,0.0,0.5389435989256938
0.2479108635097493,0.0,0.0,0.5245901639344264,0.3325643300798581,0.0,0.0,0.0,0.0,1.0,0.0,0.15789473684210525,0.0,0.0,0.0,0.2857142857142857,0.5,0.6666666666666667,0.7536231884057969,0.7118644067796609,0.0,0.0,0.2727272727272727,0.10000000000000009,0.3045977011494253,1.0,0.0,1.0,0.0,0.0,1.0,0.4,0.3825136612021858,0.0,0.0,0.34771573604060907,0.47896039603960394,0.0,0.5,0.0,0.0,0.3466299862448418,0.0,0.0,0.23812754409769332,1.0,0.0,1.0,0.0,0.6666666666666667,0.0,0.0,0.40000000000000013,0.0,0.0,0.0,0.0,0.7536231884057969,0.5,0.6666666666666666,0.4434589800443459,0.0,0.0,0.0,0.31662269129287596,0.19117647058823528,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,0.75,0.0,0.0,0.4051029543419874
0.2562674094707521,0.0,0.0,0.6721311475409837,0.20408163265306123,0.0,1.0,0.0,0.0,1.0,0.0,0.3684210526315789,0.0,0.0,0.0,0.2857142857142857,0.25,0.6666666666666667,0.2028985507246368,0.06779661016948779,0.0,0.0,0.2727272727272727,0.10000000000000009,0.5747126436781609,1.0,0.0,1.0,1.0,0.0,1.0,0.6000000000000001,0.36885245901639346,0.0,0.0,0.4302030456852791,0.5470297029702971,0.0,0.5,0.0,0.0,0.41609353507565333,0.0,0.0,0.30664857530529177,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.6000000000000001,0.0,0.5,0.0,0.0,0.2028985507246368,0.0,0.3333333333333333,0.270509977827051,0.0,0.0,0.0,0.0,0.7205882352941176,0.0,0.0,0.0,0.0,0.0,0.1818181818181818,1.0,0.0,0.0,0.22157564905998206
